,biExclusiveLevel,brand_name,category,imageAltText,isAppExclusive,isBI,isBest,isFirstAccess,isLimitedEdition,isLimitedTimeOffer,isNatural,isNew,isOnlineOnly,isOrganic,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice
3122,none,rms beauty,/shop/lip-stain,rms beauty - Lip2Cheek,False,False,False,False,False,False,False,False,True,False,False,$36.00,,1902618,Standard,
3123,none,Urban Decay,/shop/lip-stain,Urban Decay - Vice Lip Chemistry,False,False,False,False,False,False,False,True,False,False,False,$22.00,,2248300,Standard,
3124,none,SEPHORA COLLECTION,/shop/lip-stain,SEPHORA COLLECTION - Cream Lip Stain Liquid Lipstick,False,False,False,False,True,False,False,False,False,False,True,$14.00,$4.00,1805563,Standard,
3125,none,Benefit Cosmetics,/shop/lip-stain,Benefit Cosmetics - Benetint Cheek & Lip Stain,False,False,False,False,False,False,False,False,False,False,False,$30.00,,108779,Standard,
3126,none,Tata Harper,/shop/lip-stain,Tata Harper - Volumizing Lip & Cheek Tint,False,False,False,False,False,False,False,False,False,False,False,$39.00,,1766542,Standard,
3127,none,tarte,/shop/lip-stain,tarte - Lippie Lingerie Matte Lip Tint,False,False,False,False,False,False,False,False,False,False,False,$24.00,,1812965,Standard,
3128,none,Givenchy,/shop/lip-stain,Givenchy - Encre Interdite 24 Hour Lip Stain,False,False,False,False,False,False,False,False,False,False,False,$33.00,,2197978,Standard,
3129,none,Kaja,/shop/lip-stain,Kaja - Cushy Vibe High-Pigment Lip Stain,False,False,False,False,False,False,False,False,False,False,True,$18.00,,2139749,Standard,
3130,none,SEPHORA COLLECTION,/shop/lip-stain,SEPHORA COLLECTION - Rouge Lip Tint,False,False,False,False,False,False,False,False,False,False,True,$12.00,,1818277,Standard,
3131,none,Buxom,/shop/lip-stain,Buxom - Serial Kisser Plumping Lip Stain,False,False,False,False,False,False,False,False,False,False,False,$22.00,,2217198,Standard,
3132,none,Hourglass,/shop/lip-stain,Hourglass - Opaque Rouge Liquid Lipstick,False,False,False,False,False,False,False,False,False,False,False,$28.00,,1439397,Standard,
3133,none,trèStiQue,/shop/lip-stain,trèStiQue - Prime + Color Lip Glaze,False,False,False,False,False,False,False,False,False,False,False,$25.00,$18.75,2084325,Standard,
3134,none,Buxom,/shop/lip-plumper,Buxom - Full-On™ Plumping Lip Polish Gloss,False,False,False,False,False,False,False,False,False,False,False,$21.00,,980995,Standard,
3135,none,Too Faced,/shop/lip-plumper,Too Faced - Lip Injection Extreme,False,False,False,False,False,False,False,False,False,False,False,$15.00 - $29.00,,1494004,Standard,
3136,none,Buxom,/shop/lip-plumper,Buxom - Full-On™ Plumping Lip Cream Gloss,False,False,False,False,False,False,False,False,False,False,False,$21.00,,1668995,Standard,
3137,none,Dior,/shop/lip-plumper,Dior - Dior Addict Lip Maximizer Plumping Gloss,False,False,False,False,False,False,False,False,False,False,False,$34.00,,2171668,Standard,
3138,none,La Mer,/shop/lip-plumper,La Mer - The Lip Volumizer,False,False,False,False,False,False,False,False,False,False,False,$75.00,,2237097,Standard,
3139,none,Buxom,/shop/lip-plumper,Buxom - Powerplump Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1959121,Standard,
3140,none,Grande Cosmetics,/shop/lip-plumper,Grande Cosmetics - GrandeLIPS Hydrating Lip Plumper Gloss,False,False,False,False,False,False,False,False,True,False,True,$27.00,,1900554,Standard,
3141,none,Josie Maran,/shop/lip-plumper,Josie Maran - Argan Lip Sting Plumping Butter,False,False,False,False,False,False,False,False,False,False,False,$23.00,,1842996,Standard,
3142,none,Buxom,/shop/lip-plumper,Buxom - Full Force Plumping Lipstick,False,False,False,False,False,False,False,False,False,False,False,$19.00,,2232320,Standard,
3143,none,Too Faced,/shop/lip-plumper,Too Faced - Lip Injection,False,False,False,False,False,False,False,False,False,False,False,$23.00,,1493998,Standard,
3144,none,Dior,/shop/lip-plumper,Dior - Dior Addict Lacquer Plump,False,False,False,False,False,False,False,False,False,False,False,$37.00,,2036515,Standard,
3145,none,Buxom,/shop/lip-plumper,Buxom - Boy Babes Full-On™ Plumping Lip Polish Gloss,False,False,False,False,True,False,False,False,False,False,True,$21.00,,2232304,Standard,
3146,none,CLINIQUE,/shop/lip-plumper,CLINIQUE - Moisture Surge™ Lip Hydro-Plump Treatment,False,False,False,False,False,False,False,True,False,False,False,$17.50,,2240299,Standard,
3147,none,Charlotte Tilbury,/shop/lip-plumper,Charlotte Tilbury - Collagen Lip Bath Gloss,False,False,False,False,False,False,False,False,False,False,False,$35.00,,2252237,Standard,
3148,none,GLAMGLOW,/shop/lip-plumper,GLAMGLOW - PLUMPRAGEOUS™ Matte Lip Treatment,False,False,False,False,False,False,False,False,False,False,True,$24.00,$17.00,1775196,Standard,
3149,none,trèStiQue,/shop/lip-plumper,trèStiQue - Mini Plumping Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$12.00,$9.00,2041945,Standard,
3150,none,Buxom,/shop/lip-plumper,Buxom - Wanderlust Plumping Lip Cream,False,False,False,False,False,False,False,False,False,False,False,$21.00,,2177210,Standard,
3151,none,Guerlain,/shop/lip-plumper,Guerlain - KissKiss Roselip - Tinted Lip Balm,False,False,False,False,False,False,False,False,False,False,False,$37.00,,1745793,Standard,
3152,none,NUDESTIX,/shop/lip-plumper,NUDESTIX - Nude Plumping Lip Glace,False,False,False,False,False,False,False,False,False,False,False,$28.00,,2228773,Standard,
3153,none,Grande Cosmetics,/shop/lip-plumper,Grande Cosmetics - GrandeLIPS Satin Plumping & Hydrating Lipstick,False,False,False,False,False,False,False,True,True,False,False,$20.00,,2200053,Standard,
3154,none,Buxom,/shop/lip-plumper,Buxom - Pillow Pout Creamy Plumping Lip Powder,False,False,False,False,False,False,False,False,False,False,False,$22.00,,2105575,Standard,
3155,none,GLAMGLOW,/shop/lip-plumper,GLAMGLOW - PLUMPRAGEOUS™ Gloss Lip Treatment,False,False,False,False,False,False,False,False,False,False,True,$24.00,$17.00,1771450,Standard,
3156,none,Dr. Brandt Skincare,/shop/lip-plumper,Dr. Brandt Skincare - needles no more® 3-D LIP PLUMPFIX,False,False,False,False,False,False,False,False,False,False,False,$39.00,,2167658,Standard,
3157,none,Lancôme,/shop/lip-plumper,Lancôme - L'ABSOLU Gloss,False,False,False,False,False,False,False,False,False,False,False,$25.00,,2045698,Standard,
3158,none,MAKE UP FOR EVER,/shop/lip-plumper,MAKE UP FOR EVER - Ultra HD Lip Booster,False,False,False,False,False,False,False,False,False,False,True,$23.00,,1911338,Standard,
3159,none,Lancer,/shop/lip-plumper,Lancer - Volume Enhancing Lip Serum,False,False,False,False,False,False,False,False,False,False,False,$42.00,,1747872,Standard,
3160,none,Lancôme,/shop/lip-plumper,Lancôme - L'ABSOLU Gloss – Rosy Plump,False,False,False,False,False,False,False,False,False,False,False,$25.00,,2045649,Standard,
3161,none,Grande Cosmetics,/shop/lip-plumper,Grande Cosmetics - GrandeLIPS Plumping Lip Primer,False,False,False,False,False,False,False,False,False,False,False,$20.00,,2088003,Standard,
3162,none,trèStiQue,/shop/lip-plumper,trèStiQue - Sugar Polish + Plumping Balm,False,False,False,False,False,False,False,False,True,False,True,$24.00,$18.00,2060762,Standard,
3163,none,NARS,/shop/lip-liner-lip-pencils,NARS - Velvet Matte Lipstick Pencil,False,False,False,False,False,False,False,False,False,False,False,$20.00 - $27.00,,1900083,Standard,
3164,none,Charlotte Tilbury,/shop/lip-liner-lip-pencils,Charlotte Tilbury - Lip Cheat Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$22.00,,2116515,Standard,
3165,none,Kat Von D,/shop/lip-liner-lip-pencils,Kat Von D - Everlasting Lip Liner,False,False,False,False,False,False,False,False,False,False,True,$11.00 - $19.00,,1914209,Standard,
3166,none,SEPHORA COLLECTION,/shop/lip-liner-lip-pencils,SEPHORA COLLECTION - Rouge Gel Lip Liner,False,False,False,False,False,False,False,False,False,False,True,$12.00,,1691278,Standard,
3167,none,Bite Beauty,/shop/lip-liner-lip-pencils,Bite Beauty - The Lip Pencil,False,False,False,False,False,False,False,False,False,False,True,$18.00,$9.00,1906296,Standard,
3168,none,MAKE UP FOR EVER,/shop/lip-liner-lip-pencils,"MAKE UP FOR EVER - Artist Color Pencil: Eye, Lip & Brow Pencil",False,False,False,False,False,False,False,False,False,False,True,$18.00,,2072437,Standard,
3169,none,MAKE UP FOR EVER,/shop/lip-liner-lip-pencils,MAKE UP FOR EVER - Aqua Lip Waterproof Lipliner Pencil,False,False,False,False,False,False,False,False,False,False,True,$20.00,,1005438,Standard,
3170,none,Marc Jacobs Beauty,/shop/lip-liner-lip-pencils,Marc Jacobs Beauty - Poutliner Longwear Lip Liner Pencil,False,False,False,False,False,False,False,False,False,False,False,$24.00 - $25.00,,2036069,Standard,
3171,none,Urban Decay,/shop/lip-liner-lip-pencils,Urban Decay - 24/7 Glide-On Lip Pencil,False,False,False,False,False,False,False,False,False,False,False,$21.00,,1724921,Standard,
3172,none,SEPHORA COLLECTION,/shop/lip-liner-lip-pencils,SEPHORA COLLECTION - Flash Jumbo,False,False,False,False,True,False,False,False,False,False,True,$12.00,$4.00 - $7.00,1864172,Standard,
3173,none,SEPHORA COLLECTION,/shop/lip-liner-lip-pencils,SEPHORA COLLECTION - Lip Liner To Go,False,False,False,False,False,False,False,False,False,False,True,$3.00 - $6.00,,1656032,Standard,
3174,none,PAT McGRATH LABS,/shop/lip-liner-lip-pencils,PAT McGRATH LABS - Permagel Ultra Lip Pencil,False,False,False,False,False,False,False,False,False,False,True,$28.00,,2005684,Standard,
3175,none,FENTY BEAUTY by Rihanna,/shop/lip-liner-lip-pencils,"FENTY BEAUTY by Rihanna - Frost Bunny, Frost Hunny, Frost Money Frosted Metal Lipstick 3-pc Set",False,False,False,False,True,False,False,False,False,False,True,$39.00,$27.00,2144632,Standard,
3176,none,HUDA BEAUTY,/shop/lip-liner-lip-pencils,HUDA BEAUTY - Lip Contour Matte Pencil,False,False,False,False,False,False,False,False,False,False,False,$19.00,,1833409,Standard,
3177,none,NARS,/shop/lip-liner-lip-pencils,NARS - Precision Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$24.00,,1975275,Standard,
3178,none,Buxom,/shop/lip-liner-lip-pencils,Buxom - Plumpline Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1903087,Standard,
3179,none,Kaja,/shop/lip-liner-lip-pencils,Kaja - 2's Company Nude Lipstick & Liner Duo,False,False,False,False,False,False,False,False,False,False,True,$16.00,$8.00,2139491,Standard,
3180,none,Lancôme,/shop/lip-liner-lip-pencils,Lancôme - LE LIPSTIQUE - Lip Colouring Stick with Brush,False,False,False,False,False,False,False,False,False,False,False,$26.50,,1948959,Standard,
3181,none,Bobbi Brown,/shop/lip-liner-lip-pencils,Bobbi Brown - Art Stick,False,False,False,False,False,False,False,False,False,False,False,$29.00,,1780857,Standard,
3182,none,Dior,/shop/lip-liner-lip-pencils,Dior - Contour Lipliner Pencil,False,False,False,False,False,False,False,False,False,False,False,$31.00,,1542943,Standard,
3183,none,CLINIQUE,/shop/lip-liner-lip-pencils,CLINIQUE - Quickliner for Lips,False,False,False,False,False,False,False,False,False,False,False,$18.50,,71571,Standard,
3184,none,Laura Mercier,/shop/lip-liner-lip-pencils,Laura Mercier - Longwear Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$26.00,,2216539,Standard,
3185,none,Smashbox,/shop/lip-liner-lip-pencils,Smashbox - Always Sharp Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$21.00,,1635705,Standard,
3186,none,Melt Cosmetics,/shop/lip-liner-lip-pencils,Melt Cosmetics - Allday Everyday Lipliner,False,False,False,False,False,False,False,False,True,False,True,$17.00,,2229482,Standard,
3187,none,Urban Decay,/shop/lip-liner-lip-pencils,Urban Decay - Ultimate Ozone Multipurpose Primer Pencil,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1704550,Standard,
3188,none,TOM FORD,/shop/lip-liner-lip-pencils,TOM FORD - Lip Sculptor,False,False,False,False,False,False,False,False,False,False,False,$47.00,,2127801,Standard,
3189,none,NUDESTIX,/shop/lip-liner-lip-pencils,NUDESTIX - Cream Lip + Cheek Pencil,False,False,False,False,False,False,False,False,False,False,False,$26.00,,1648328,Standard,
3190,none,Hourglass,/shop/lip-liner-lip-pencils,Hourglass - Panoramic Long Wear Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$30.00,,1553569,Standard,
3191,none,bareMinerals,/shop/lip-liner-lip-pencils,bareMinerals - GEN NUDE™ Under Over™ Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$16.00,,1844273,Standard,
3192,none,KEVYN AUCOIN,/shop/lip-liner-lip-pencils,KEVYN AUCOIN - The Flesh Tone Lip Pencil,False,False,False,False,False,False,False,False,False,False,False,$25.00,,1067818,Standard,
3193,none,CLINIQUE,/shop/lip-liner-lip-pencils,CLINIQUE - Quickliner for Lips Intense,False,False,False,False,False,False,False,False,True,False,False,$18.50,,1719129,Standard,
3194,none,Givenchy,/shop/lip-liner-lip-pencils,Givenchy - Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$29.00,,1918275,Standard,
3195,none,rms beauty,/shop/lip-liner-lip-pencils,rms beauty - Lip Liner,False,False,False,False,False,False,False,False,True,False,False,$20.00,,2022390,Standard,
3196,none,Marc Jacobs Beauty,/shop/lip-liner-lip-pencils,Marc Jacobs Beauty - Longwear Lip Set,False,False,False,False,True,False,False,False,False,False,True,$20.00,,1893395,Standard,
3197,none,SEPHORA COLLECTION,/shop/lip-liner-lip-pencils,SEPHORA COLLECTION - Beauty Amplifier Universal Lip Liner,False,False,False,False,False,False,False,False,False,False,True,$10.00,,1509041,Standard,
3198,none,SEPHORA COLLECTION,/shop/lip-liner-lip-pencils,SEPHORA COLLECTION - Rouge Gel Lip Liner,False,False,False,False,True,False,False,False,False,False,True,$12.00,$3.00,1895143,Standard,
3199,none,tarte,/shop/lip-liner-lip-pencils,tarte - Tarteist™ Lip Crayon,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1777366,Standard,
3200,none,ILIA,/shop/lip-liner-lip-pencils,ILIA - Satin Cream Lip Crayon,False,False,False,False,False,False,False,False,True,False,False,$24.00,,2017358,Standard,
3201,none,Benefit Cosmetics,/shop/lip-liner-lip-pencils,"Benefit Cosmetics - City Lights, Party Nights Set",False,False,False,False,True,False,False,False,False,False,True,$32.00,,1996412,Standard,$65.00
3202,none,Dior,/shop/lip-liner-lip-pencils,Dior - Rouge Dior Ink Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$32.00,,2105088,Standard,
3203,none,MAKE UP FOR EVER,/shop/lip-liner-lip-pencils,MAKE UP FOR EVER - Lip Line Perfector,False,False,False,False,False,False,False,False,False,False,True,$20.00,,1354083,Standard,
3204,none,Wander Beauty,/shop/lip-liner-lip-pencils,Wander Beauty - Lipsetter Dual Lipstick and Liner,False,False,False,False,False,False,False,False,True,False,False,$28.00,$20.00,1970805,Standard,
3205,none,Giorgio Armani Beauty,/shop/lip-liner-lip-pencils,Giorgio Armani Beauty - Smooth Silk Lip Pencil,False,False,False,False,False,False,False,False,False,False,False,$30.00,,1575646,Standard,
3206,none,Natasha Denona,/shop/lip-liner-lip-pencils,Natasha Denona - Lip Liner Pencil,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1910041,Standard,
3207,none,Givenchy,/shop/lip-liner-lip-pencils,Givenchy - Universal Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$29.00,,1918226,Standard,
3208,none,Christian Louboutin,/shop/lip-liner-lip-pencils,Christian Louboutin - Lip Definer,False,False,False,False,False,False,False,False,True,False,False,$40.00,,1750249,Standard,
3209,none,bareMinerals,/shop/lip-liner-lip-pencils,bareMinerals - Statement™ Under Over™ Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$16.00,,1945195,Standard,
3210,none,Givenchy,/shop/lip-liner-lip-pencils,Givenchy - Universal Noir Révélateur Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$29.00,,1967496,Standard,
3211,none,NARS,/shop/lip-liner-lip-pencils,NARS - Velvet Lip Liner,False,False,False,False,False,False,False,False,False,False,False,$24.00,,1637313,Standard,
3212,none,PAT McGRATH LABS,/shop/lip-palettes-gloss-sets,PAT McGRATH LABS - LUST: Mini MatteTrance™ Lipstick Trio,False,False,False,False,False,False,False,False,False,False,True,$25.00,,2148690,Standard,$45.00
3213,none,NARS,/shop/lip-palettes-gloss-sets,NARS - Velvet Matte Lipstick Pencil Duo,False,False,False,False,False,False,False,False,False,False,True,$20.00,,1807791,Standard,$40.00
3214,none,Sephora Favorites,/shop/lip-palettes-gloss-sets,Sephora Favorites - Bite the Bullet Lip Kit,False,False,False,False,True,False,False,True,False,False,True,$25.00,,2258622,Standard,$63.00
3215,none,Too Faced,/shop/lip-palettes-gloss-sets,Too Faced - Plump Lips That Last,False,False,False,False,True,False,False,True,False,False,False,$30.00,,2266997,Standard,$50.00
3216,none,HUDA BEAUTY,/shop/lip-palettes-gloss-sets,HUDA BEAUTY - Demi Matte & Cream Lip Set,False,False,False,False,True,False,False,False,False,False,True,$25.00,,2203511,Standard,
3217,none,PAT McGRATH LABS,/shop/lip-palettes-gloss-sets,PAT McGRATH LABS - Mini Lip Fetish Lip Balm Trio,False,False,False,False,False,False,False,True,False,False,False,$25.00,,2262624,Standard,
