brand_name,category,imageAltText,isLimitedEdition,isNew,isOnlineOnly,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice,review_count,target
NARS,liquid-lipstick,NARS - Powermatte Lip Pigment,False,False,False,False,26.0,0.0,1965524,Standard,,239,0
Lancôme,liquid-lipstick,Lancôme - L'Absolu Lacquer,False,False,False,False,26.0,0.0,2067544,Standard,,231,0
HUDA BEAUTY,liquid-lipstick,HUDA BEAUTY - Liquid Matte Lipstick,True,False,False,True,20.0,0.0,2001576,Standard,,440,0
Anastasia Beverly Hills,liquid-lipstick,Anastasia Beverly Hills - Liquid Lipstick,False,False,False,False,20.0,0.0,2036408,Standard,,777,0
Yves Saint Laurent,liquid-lipstick,Yves Saint Laurent - Tatouage Couture Liquid Matte Lip Stain,False,False,False,False,37.0,0.0,2121234,Standard,,155,0
Bite Beauty,liquid-lipstick,Bite Beauty - Amuse Bouche Liquified Lipstick,False,False,False,True,24.0,12.0,1963495,Standard,,375,1
stila,liquid-lipstick,stila - Stay All Day® Liquid Lipstick,False,False,False,False,22.0,0.0,2101103,Standard,,692,0
Ciaté London,liquid-lipstick,Ciaté London - Glitter Flip,False,False,False,True,19.0,9.5,2115343,Standard,,169,1
Smashbox,liquid-lipstick,Smashbox - Always On Matte Liquid Lipstick,False,False,False,False,24.0,0.0,2029023,Standard,,483,0
SEPHORA COLLECTION,liquid-lipstick,SEPHORA COLLECTION - Mini Cream Lip Stain Set,True,False,False,True,12.0,6.0,2063071,Standard,,1,1
Bobbi Brown,liquid-lipstick,Bobbi Brown - Crushed Liquid Lipstick,False,False,False,False,27.0,0.0,2182855,Standard,,141,0
Kat Von D,liquid-lipstick,Kat Von D - Long-Lasting Nude Lip Trio,False,True,False,True,34.0,0.0,2246247,Standard,$60.00,1,0
Dior,liquid-lipstick,Dior - Dior Addict Lip Tattoo,False,False,False,False,30.0,0.0,1940022,Standard,,70,0
Too Faced,liquid-lipstick,Too Faced - Melted Matte Liquified Long Wear Matte Lipstick,False,False,False,False,21.0,0.0,1789403,Standard,,507,0
Bite Beauty,liquid-lipstick,Bite Beauty - Amuse Bouche Liquified Lipstick - The Unearthed Collection,False,False,False,True,24.0,12.0,2028223,Standard,,36,1
SEPHORA COLLECTION,liquid-lipstick,SEPHORA COLLECTION - Cream Lip Stain Liquid Lipstick,True,False,False,True,14.0,4.0,1805563,Standard,,37,1
Guerlain,liquid-lipstick,Guerlain - La Petite Robe Noire Lip Color’Ink,False,False,False,False,32.0,19.0,2053379,Standard,,4,1
bareMinerals,liquid-lipstick,bareMinerals - GEN NUDE™ Liquid Lipstick,False,False,False,False,19.0,0.0,1845577,Standard,,219,0
Giorgio Armani Beauty,liquid-lipstick,Giorgio Armani Beauty - Lip Magnet Liquid Lipstick,False,False,False,False,38.0,0.0,1875467,Standard,,70,0
tarte,liquid-lipstick,tarte - Tarteist™ Quick Dry Matte Lip Paint,False,False,False,False,20.0,0.0,1884022,Standard,,241,0
bareMinerals,liquid-lipstick,bareMinerals - Gen Nude Patent Liquid Lipstick,False,False,False,False,19.0,0.0,2040640,Standard,,37,0
Jouer Cosmetics,liquid-lipstick,Jouer Cosmetics - Long-Wear Lip Crème Liquid Lipstick,False,False,True,False,18.0,0.0,2218022,Standard,,21,0
HUDA BEAUTY,liquid-lipstick,HUDA BEAUTY - Demi Matte Cream Lipstick,False,False,False,True,20.0,0.0,2114296,Standard,,59,0
Yves Saint Laurent,liquid-lipstick,Yves Saint Laurent - Volupté Liquid Color Balm,False,False,False,False,32.0,0.0,2038560,Standard,,54,0
Dior,liquid-lipstick,Dior - Dior Addict Lacquer Plump,False,False,False,False,37.0,0.0,2036515,Standard,,49,0
tarte,liquid-lipstick,tarte - Tarteist™ Creamy Matte Lip Paint,False,False,False,False,20.0,0.0,1851476,Standard,,527,0
MAKE UP FOR EVER,liquid-lipstick,MAKE UP FOR EVER - Artist Liquid Matte Lipstick,False,False,False,True,20.0,0.0,1911817,Standard,,79,0
NARS,liquid-lipstick,NARS - Velvet Lip Glide,False,False,False,False,26.0,0.0,2058469,Standard,,124,0
SEPHORA COLLECTION,liquid-lipstick,SEPHORA COLLECTION - Cream Lip Shine,False,False,False,True,14.0,0.0,2119907,Standard,,3,0
MAKE UP FOR EVER,liquid-lipstick,MAKE UP FOR EVER - Artist Nude Creme Liquid Lipstick,False,False,False,True,20.0,0.0,2239226,Standard,,9,0
HUDA BEAUTY,liquid-lipstick,HUDA BEAUTY - Lip Strobe,False,False,False,True,18.0,0.0,1958917,Standard,,81,0
HUDA BEAUTY,liquid-lipstick,HUDA BEAUTY - Matte & Strobe Lip Set,False,False,True,True,33.0,0.0,2074631,Standard,,4,0
HUDA BEAUTY,liquid-lipstick,HUDA BEAUTY - Contour & Strobe Lip Set,True,False,False,True,25.0,0.0,2009512,Standard,,116,0
Kaja,liquid-lipstick,Kaja - Cushy Vibe High-Pigment Lip Stain,False,False,False,True,18.0,0.0,2139749,Standard,,86,0
Kat Von D,liquid-lipstick,Kat Von D - Everlasting Glimmer Veil Liquid Lipstick,True,False,False,True,22.0,15.0,2026847,Standard,,176,1
Charlotte Tilbury,liquid-lipstick,Charlotte Tilbury - Hollywood Lips Liquid Lipstick,False,False,False,False,34.0,0.0,2117083,Standard,,8,0
Melt Cosmetics,liquid-lipstick,Melt Cosmetics - Liquid Lipstick,False,False,True,True,19.0,0.0,2228930,Standard,,8,0
Buxom,liquid-lipstick,Buxom - Wanderlust Plumping Lip Cream,False,False,False,False,21.0,0.0,2177210,Standard,,7,0
NARS,liquid-lipstick,NARS - Full Vinyl Lip Lacquer,False,False,False,False,26.0,0.0,2063766,Standard,,27,0
Kat Von D,liquid-lipstick,Kat Von D - Everlasting Glimmer Veil Liquid Lipstick in Lolita,True,False,False,True,22.0,0.0,2143873,Standard,,14,0
Marc Jacobs Beauty,liquid-lipstick,Marc Jacobs Beauty - Make Your Le Marc 3 Piece Mini Liquid Lip Crayon Set,False,False,False,False,25.0,0.0,2098739,Standard,$36.00,1,0
Dior,liquid-lipstick,Dior - Rouge Dior Liquid,False,False,False,False,37.0,0.0,1968577,Standard,,32,0
MILK MAKEUP,liquid-lipstick,MILK MAKEUP - Lip Metal,False,False,False,False,24.0,12.0,1965128,Standard,,10,1
Natasha Denona,liquid-lipstick,Natasha Denona - Mark Your Liquid Lips Metallic,True,False,False,False,25.0,0.0,2233781,Standard,,2,0
LAWLESS,liquid-lipstick,LAWLESS - Soft Matte Liquid Lipstick,False,False,False,False,25.0,0.0,2065258,Standard,,21,0
HUDA BEAUTY,liquid-lipstick,HUDA BEAUTY - Lip Contour Set,False,False,False,True,25.0,0.0,1881432,Standard,,99,0
Anastasia Beverly Hills,liquid-lipstick,Anastasia Beverly Hills - Liquid Lipstick in Trouble,True,False,False,True,20.0,0.0,1993963,Standard,,18,0
Smashbox,liquid-lipstick,Smashbox - Be Legendary Liquid Lip,False,False,False,True,24.0,0.0,1899533,Standard,,143,0
Kat Von D,liquid-lipstick,Kat Von D - Kitten Mini Everlasting Liquid Lipstick,True,False,False,True,11.0,0.0,2191856,Standard,,7,0
SEPHORA COLLECTION,liquid-lipstick,SEPHORA COLLECTION - MOSCHINO + SEPHORA Liquid Markers Lip Set,True,False,False,True,34.0,0.0,2145472,Standard,,1,0
KEVYN AUCOIN,liquid-lipstick,KEVYN AUCOIN - Molten Liquid Lipstick,False,False,False,False,30.0,0.0,2088060,Standard,,13,0
Hourglass,liquid-lipstick,Hourglass - Opaque Rouge Liquid Lipstick,False,False,False,False,28.0,0.0,1439397,Standard,,248,0
Marc Jacobs Beauty,liquid-lipstick,Marc Jacobs Beauty - Le Marc Liquid Lip Crayon,False,False,False,True,26.0,0.0,1972611,Standard,,422,0
Too Faced,liquid-lipstick,Too Faced - Melted Matte-Tallic Liquified Metallic Matte Lipstick,False,False,False,False,21.0,0.0,2064855,Standard,,23,0
MAKE UP FOR EVER,liquid-lipstick,MAKE UP FOR EVER - Lip Fever: Passion Pink Lip Collection,True,False,False,True,24.0,9.6,1779933,Standard,,1,1
MAKE UP FOR EVER,liquid-lipstick,MAKE UP FOR EVER - Artist Acrylip,False,False,False,True,18.0,9.0,1879733,Standard,,8,1
DOMINIQUE COSMETICS,liquid-lipstick,DOMINIQUE COSMETICS - Cream Matte Liquid Lip,False,False,False,True,18.0,0.0,2225647,Standard,,2,0
stila,liquid-lipstick,stila - In The Nude Mini Stay All Day® Liquid Lipstick Set,True,False,False,True,20.0,0.0,2101129,Standard,$33.00,9,0
Laura Mercier,liquid-lipstick,Laura Mercier - Paint Wash Liquid Lip Colour,False,False,False,False,28.0,0.0,1677459,Standard,,33,0
TOM FORD,liquid-lipstick,TOM FORD - Lip Lacquer Luxe,False,False,False,False,57.0,0.0,2184109,Standard,,5,0
TOM FORD,liquid-lipstick,TOM FORD - Lip Gloss Extreme,True,False,False,True,52.0,0.0,2145142,Standard,,1,0
Givenchy,liquid-lipstick,Givenchy - Le Rouge Liquide,False,False,False,False,38.0,0.0,2068096,Standard,,115,0
Ciaté London,liquid-lipstick,Ciaté London - Liquid Velvet™ - Moisturizing Matte Liquid Lipstick,False,False,False,True,19.0,0.0,1904192,Standard,,136,0
Black Up,liquid-lipstick,Black Up - Matte Liquid Lipcolor,False,False,False,True,27.5,13.75,1908631,Standard,,3,1
Urban Decay,liquid-lipstick,Urban Decay - Vice Liquid Lipstick,False,False,False,False,18.0,9.0,1899699,Standard,,202,1
Bobbi Brown,liquid-lipstick,Bobbi Brown - Luxe Liquid Lip High Shine,False,False,False,False,38.0,0.0,2131936,Standard,,3,0
STELLAR,liquid-lipstick,STELLAR - Opus Liquid Lip,False,False,False,True,24.0,0.0,2071215,Standard,,2,0
Too Faced,liquid-lipstick,Too Faced - Melted Latex Liquified High Shine Lipstick,False,False,False,False,21.0,0.0,1958776,Standard,,154,0
TOM FORD,liquid-lipstick,TOM FORD - Lip Lacquer Extrême,False,False,False,False,54.0,0.0,2110633,Standard,,2,0
Anastasia Beverly Hills,liquid-lipstick,Anastasia Beverly Hills - Metallic Mini Liquid Lipstick Set,True,False,False,False,25.0,0.0,2144285,Standard,$42.00,1,0
Bobbi Brown,liquid-lipstick,Bobbi Brown - Lip Art Mini Art Stick Liquid Lip Set,True,False,False,True,22.0,0.0,1935857,Standard,,5,0
Buxom,liquid-lipstick,Buxom - Va-Va-PLUMP™ Shiny Liquid Lipstick,False,False,False,False,20.0,0.0,2032258,Standard,,45,0
CLINIQUE,liquid-lipstick,CLINIQUE - Pop Liquid Matte Lip Colour + Primer,False,False,False,False,19.5,0.0,1860212,Standard,,12,0
TOM FORD,liquid-lipstick,TOM FORD - Soleil Lip Lacquer,False,False,False,False,55.0,0.0,2158152,Standard,,1,0
Natasha Denona,liquid-lipstick,Natasha Denona - Mark Your Liquid Lips Matte,False,False,False,False,25.0,0.0,2120053,Standard,,7,0
Sephora Favorites,liquid-lipstick,Sephora Favorites - Give Me Some Nude Lip,True,False,False,True,28.0,0.0,1944206,Standard,$70.00,1,0
Kat Von D,liquid-lipstick,Kat Von D - Kitten Mini Smoke & Mirrors Grayscale Mini Lip Everlasting Liquid Lip Duo,False,False,False,True,20.0,0.0,1957042,Standard,,1,0
Pretty Vulgar,liquid-lipstick,Pretty Vulgar - My Lips Are Sealed Liquid Lipstick,False,False,False,True,24.0,0.0,1950146,Standard,,6,0
Guerlain,liquid-lipstick,Guerlain - Intense Liquid Matte Lipstick,False,False,False,False,32.0,0.0,1967371,Standard,,4,0
Ciaté London,liquid-lipstick,Ciaté London - Liquid Chrome,False,False,False,True,18.0,0.0,1972322,Standard,,7,0
DOMINIQUE COSMETICS,liquid-lipstick,DOMINIQUE COSMETICS - Berries & Cream Liquid Lipstick,False,False,False,True,18.0,0.0,2157634,Standard,,3,0
INC.redible,liquid-lipstick,INC.redible - Listen Hard Girl Neon Lip Paint,False,False,True,False,10.0,0.0,2078509,Standard,,5,0
NARS,liquid-lipstick,NARS - Audacious Lipstick Keepsake Set,True,False,True,False,79.0,0.0,2025310,Standard,$112.00,1,0
Too Faced,liquid-lipstick,Too Faced - Melted Metal,False,False,False,False,21.0,0.0,1674191,Standard,,41,0
Marc Jacobs Beauty,liquid-lipstick,"Marc Jacobs Beauty - Somewhere, Anywhere - Le Marc Liquid Lip Crayon Collection",True,False,True,False,59.0,0.0,2068690,Standard,$88.00,1,0
Melt Cosmetics,liquid-lipstick,Melt Cosmetics - Liquid Lipstick – Undertone Noods,False,True,True,True,19.0,0.0,2254068,Standard,,1,0
LANEIGE,lip-balm-treatments-lips-makeup,LANEIGE - Lip Sleeping Mask,False,False,False,True,20.0,0.0,1966258,Standard,,1423,0
Dior,lip-balm-treatments-lips-makeup,Dior - Dior Lip Glow,False,False,False,False,34.0,0.0,2123065,Standard,,962,0
Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Lip Treatment Sunscreen SPF 15,False,True,False,False,24.0,0.0,2258473,Standard,,1861,0
LANEIGE,lip-balm-treatments-lips-makeup,LANEIGE - Lip Glowy Balm,False,False,False,True,15.0,0.0,2210482,Standard,,313,0
tarte,lip-balm-treatments-lips-makeup,tarte - Quench Lip Rescue Balm - Sea Collection,False,False,False,True,19.0,0.0,1779271,Standard,,251,0
Bite Beauty,lip-balm-treatments-lips-makeup,Bite Beauty - Agave Lip Mask,False,False,False,True,26.0,0.0,1575042,Standard,,1136,0
Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Advanced Therapy Lip Treatment,False,False,False,False,26.0,0.0,1378215,Standard,,485,0
SEPHORA COLLECTION,lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Lip Balm & Scrub,False,False,False,True,6.0,0.0,1835339,Standard,,494,0
PAT McGRATH LABS,lip-balm-treatments-lips-makeup,PAT McGRATH LABS - Mini Lip Fetish Lip Balm Trio,False,True,False,False,25.0,0.0,2262624,Standard,,1,0
CLINIQUE,lip-balm-treatments-lips-makeup,CLINIQUE - Chubby Stick Moisturizing Lip Colour Balm,False,False,False,False,18.5,0.0,1307859,Standard,,476,0
FENTY BEAUTY by Rihanna,lip-balm-treatments-lips-makeup,FENTY BEAUTY by Rihanna - Pro Kiss'r Luscious Lip Balm,False,False,False,True,18.0,0.0,2225928,Standard,,64,0
Algenist,lip-balm-treatments-lips-makeup,Algenist - GENIUS Liquid Collagen Lip,False,False,False,True,35.0,0.0,2063014,Standard,,1,0
MILK MAKEUP,lip-balm-treatments-lips-makeup,MILK MAKEUP - KUSH Lip Balm,False,False,False,False,16.0,0.0,2169415,Standard,,114,0
NARS,lip-balm-treatments-lips-makeup,NARS - Orgasm Afterglow Lip Balm,False,False,False,False,28.0,0.0,2063758,Standard,,120,0
SEPHORA COLLECTION,lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Colorful Gloss Balm,False,False,False,True,8.0,0.0,2003002,Standard,,150,0
Bobbi Brown,lip-balm-treatments-lips-makeup,Bobbi Brown - Extra Lip Tint,False,False,False,False,34.0,0.0,1780881,Standard,$45.00,24,0
Drunk Elephant,lip-balm-treatments-lips-makeup,Drunk Elephant - Lippe Balm,False,False,False,True,18.0,0.0,1766930,Standard,,1,0
La Mer,lip-balm-treatments-lips-makeup,La Mer - The Lip Volumizer,False,False,False,False,75.0,0.0,2237097,Standard,,1,0
ILIA,lip-balm-treatments-lips-makeup,ILIA - Color Haze Multi-Use Pigment,False,False,False,False,32.0,0.0,2199974,Standard,,10,0
Bite Beauty,lip-balm-treatments-lips-makeup,Bite Beauty - Agave+ Daytime Vegan Lip Balm,False,False,False,True,14.0,0.0,2188761,Standard,,1,0
FENTY BEAUTY by Rihanna,lip-balm-treatments-lips-makeup,FENTY BEAUTY by Rihanna - Pro Kiss’r Lip-Loving Scrubstick,False,False,False,True,16.0,0.0,2225936,Standard,,1,0
Jack Black,lip-balm-treatments-lips-makeup,Jack Black - Intense Therapy Lip Balm SPF 25,False,False,False,False,8.0,0.0,564344,Standard,,1,0
Buxom,lip-balm-treatments-lips-makeup,Buxom - Powerplump Lip Balm,False,False,False,False,18.0,0.0,1959121,Standard,,105,0
Yves Saint Laurent,lip-balm-treatments-lips-makeup,Yves Saint Laurent - Volupté Tint-in-Balm,False,False,False,False,34.0,0.0,1919729,Standard,,51,0
Bite Beauty,lip-balm-treatments-lips-makeup,Bite Beauty - Agave+ Nighttime Lip Therapy,False,False,False,True,22.0,0.0,2188860,Standard,,1,0
PAT McGRATH LABS,lip-balm-treatments-lips-makeup,PAT McGRATH LABS - Lip Fetish Lip Balm,False,False,False,False,40.0,0.0,2123685,Standard,,35,0
Sol de Janeiro,lip-balm-treatments-lips-makeup,Sol de Janeiro - Brazilian Kiss Cupuaçu Lip Butter,False,False,False,False,18.0,0.0,1902386,Standard,,1,0
Jouer Cosmetics,lip-balm-treatments-lips-makeup,Jouer Cosmetics - Essential Lip Enhancer Shine Balm,False,True,False,False,18.0,0.0,2253839,Standard,,5,0
ILIA,lip-balm-treatments-lips-makeup,ILIA - Tinted Lip Conditioner,False,False,False,False,28.0,0.0,2197705,Standard,,29,0
KOSAS,lip-balm-treatments-lips-makeup,KOSAS - Kosasport LipFuel Hyaluronic Lip Balm,False,False,False,False,18.0,0.0,2217560,Standard,,7,0
Josie Maran,lip-balm-treatments-lips-makeup,Josie Maran - Argan Lip Sting Plumping Butter,False,False,False,False,23.0,0.0,1842996,Standard,,87,0
Kiehl's Since 1851,lip-balm-treatments-lips-makeup,Kiehl's Since 1851 - Butterstick Lip Treatment SPF 30,False,False,False,False,22.0,0.0,2126068,Standard,,20,0
Bite Beauty,lip-balm-treatments-lips-makeup,Bite Beauty - Agave+ Weekly Lip Scrub,False,False,False,True,20.0,0.0,2188852,Standard,,1,0
Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Lemon Hydrating Lip Balm,False,False,False,False,18.0,0.0,2186658,Standard,,1,0
Givenchy,lip-balm-treatments-lips-makeup,Givenchy - Le Rouge Perfecto Beautifying Lip Balm,False,False,False,False,40.0,0.0,2091593,Standard,,39,0
Dr. Barbara Sturm,lip-balm-treatments-lips-makeup,Dr. Barbara Sturm - Lip Balm,False,True,True,False,55.0,0.0,2270304,Standard,,1,0
Hourglass,lip-balm-treatments-lips-makeup,Hourglass - N° 28 Lip Treatment Oil,False,False,False,False,49.0,0.0,1500826,Standard,,67,0
SEPHORA COLLECTION,lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Melting Lip Clicks,False,False,False,True,14.0,0.0,1989979,Standard,,51,0
Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Mint Rush Freshening Lip Treatment,False,False,False,False,24.0,0.0,2175503,Standard,,1,0
Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Lip Polish Exfoliator,False,False,False,False,24.0,0.0,1297183,Standard,,1,0
Fresh,lip-balm-treatments-lips-makeup,Fresh - Coconut Hydrating Lip Balm,True,False,False,True,18.0,0.0,2076420,Standard,,1,0
OLEHENRIKSEN,lip-balm-treatments-lips-makeup,OLEHENRIKSEN - Lucky Pucker™ Lip Scrub,False,True,False,True,16.0,0.0,2254654,Standard,,1,0
Farmacy,lip-balm-treatments-lips-makeup,Farmacy - Honey Butter Beeswax Lip Balm,False,False,False,True,10.0,0.0,2042794,Standard,,1,0
Supergoop!,lip-balm-treatments-lips-makeup,Supergoop! - AcaiFusion Lip Balm Broad Spectrum SPF 30,False,False,False,False,9.5,0.0,1336734,Standard,,1,0
Perricone MD,lip-balm-treatments-lips-makeup,Perricone MD - No Makeup Lipstick Broad Spectrum SPF 15,False,True,False,False,30.0,0.0,2212025,Standard,,76,0
Clarins,lip-balm-treatments-lips-makeup,Clarins - Lip Comfort Oil,False,False,False,False,26.0,0.0,1923796,Standard,,73,0
CLINIQUE,lip-balm-treatments-lips-makeup,CLINIQUE - Chubby Stick Intense Moisturizing Lip Colour Balm,False,False,False,False,18.5,0.0,1483296,Standard,,114,0
Ciaté London,lip-balm-treatments-lips-makeup,Ciaté London - Watermelon Burst Hydrating Lip Oil,False,False,False,True,16.0,0.0,2204238,Standard,,1,0
CLINIQUE,lip-balm-treatments-lips-makeup,CLINIQUE - Moisture Surge™ Lip Hydro-Plump Treatment,False,True,False,False,17.5,0.0,2240299,Standard,,1,0
tarte,lip-balm-treatments-lips-makeup,tarte - Pink Sands Quench Lip Rescue Balm - Sea Collection,True,False,False,True,19.0,0.0,2217255,Standard,,4,0
Ciaté London,lip-balm-treatments-lips-makeup,Ciaté London - Watermelon Burst Hydrating Face Primer & Lip Oil,False,True,False,True,15.0,0.0,2204246,Standard,,1,0
Rosebud Perfume Co.,lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Rosebud Salve in a Tube,False,False,False,False,7.0,0.0,1267418,Standard,,433,0
CLINIQUE,lip-balm-treatments-lips-makeup,CLINIQUE - Repairwear Intensive Lip Treatment,False,False,False,False,31.0,0.0,883306,Standard,,1,0
SEPHORA COLLECTION,lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Refresh and Prep Lip Scrubber,True,False,False,True,8.0,0.0,2021772,Standard,,1,0
Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Lip Caramel Hydrating Balm,False,False,False,False,18.0,0.0,1924810,Standard,,1,0
IT Cosmetics,lip-balm-treatments-lips-makeup,IT Cosmetics - Je Ne Sais Quoi Hydrating Lip Balm Treatment,False,False,False,False,24.0,0.0,1868223,Standard,,32,0
Kiehl's Since 1851,lip-balm-treatments-lips-makeup,Kiehl's Since 1851 - Kiehl's Lip Balm #1,False,False,False,False,9.5,0.0,1989664,Standard,,1,0
First Aid Beauty,lip-balm-treatments-lips-makeup,First Aid Beauty - Ultra Repair® Intensive Lip Balm,False,False,False,False,20.0,0.0,1767565,Standard,,1,0
Jouer Cosmetics,lip-balm-treatments-lips-makeup,Jouer Cosmetics - Essential Lip Enhancer Balm,False,False,False,False,16.0,0.0,2122679,Standard,,1,0
Yves Saint Laurent,lip-balm-treatments-lips-makeup,Yves Saint Laurent - Volupté Plump-in-Color Plumping Lip Balm,False,False,False,False,39.0,0.0,2179299,Standard,,41,0
Dior,lip-balm-treatments-lips-makeup,Dior - Dior Addict Lip Sugar Scrub,False,False,False,False,34.0,0.0,1916857,Standard,,1,0
Winky Lux,lip-balm-treatments-lips-makeup,Winky Lux - Confetti Lip Balm,False,True,False,False,14.0,0.0,2189033,Standard,,3,0
SEPHORA COLLECTION,lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Color Enhancing Lip Oil,False,False,False,True,10.0,0.0,2149391,Standard,,1,0
GLAMGLOW,lip-balm-treatments-lips-makeup,GLAMGLOW - PLUMPRAGEOUS™ Matte Lip Treatment,False,False,False,True,24.0,17.0,1775196,Standard,,1,1
trèStiQue,lip-balm-treatments-lips-makeup,trèStiQue - Mini Plumping Lip Balm,False,False,False,False,12.0,9.0,2041945,Standard,,18,1
Mario Badescu,lip-balm-treatments-lips-makeup,Mario Badescu - Lip Balm,False,False,True,False,8.0,0.0,2185296,Standard,,1,0
Too Faced,lip-balm-treatments-lips-makeup,Too Faced - Lip Insurance Lip Primer,False,False,False,False,20.0,0.0,1242510,Standard,,148,0
PMD,lip-balm-treatments-lips-makeup,PMD - Kiss Lip Plumping System,False,False,True,False,99.0,79.0,1958503,Standard,,10,1
Anastasia Beverly Hills,lip-balm-treatments-lips-makeup,Anastasia Beverly Hills - Lip Primer,False,False,False,False,16.0,0.0,1792555,Standard,,1,0
